doc_id,lang,year,word_count,text,label,source
34439,en,2017,206,"PRODUCTION PERFORMANCE OF LAYING HENS MB 402 FED RATION COINTAINING OIL OF CAKALANG FISH WASTE (Skipjack Tuna). This study was conducted to determine the production performance of laying hens (MB 402) fed ration containing fish oil waste. The materials used in this study were 100 laying hens at the age of 36 weeks. The treatments used were: 100% basal feed (R0), basal feed 99 % with 1% FOW (R1), basal feed 98% with 2% FOW (R2), basal feed 97% with 3% FOW (R3), basal feed 96% with 4% FOW (R4). Variables observed were including feed consumption (g/bird), Hen Day Production (%), feed conversion. Method used was the completely randomized design (CRD) continued by Duncan's test for the significant analysis of variance. Treatments were replicated 5 times consist of 4 laying hens per replication. Results showed that the use of fish oil waste had no significant effect (P < 0.05) on feed consumption, Hen Day Production and feed conversion. Based on the results of this study, it was concluded that use of fish oil waste in the diet as much as 4 % could be recommended in ration to give the sama production performance of laying hens (MB 402). Keywords: Performance production, laying hens, fish oil waste.",0,jurnal unsrat
35769,en,2020,205,"This study aims to describe the knowledge and application of this knowledge about the types of Family Medicinal Plants (TOGA). Research location in Pinilih Village, Dimembe Sub-district, North Minahasa Regency. The data used in this study are primary and secondary data. The sampleselection is done intentionally, namely the community members who plant medicinal plants in their homeyard. Primary data collection conducted by direct interviews with 20 community members withthe help of a list of questions. Secondary data were obtained from the Pinilih Village Office, University Library, and the Internet. The method of analysis used in this research is descriptive analysis. The results showed that respondents had knowledge of the types of medicinal plants and knew their benefits. There were those who know the uses of medicinal plants without using or applying them and there were also not only knowing but also applying their knowledge. Knowledge about types of medicinal plants and their benefits and how to use them is applied in family life because it is a legacy from the family therefore that has been used for a long time and is still used until today. The types of medicinalplants of this family are not only planted in the yard but also in the garden.*eprm*",0,jurnal unsrat
36036,en,2022,325,"This study investigates the concentration levels of copper (Cu), zinc (Zn), and pH in mining wastewater from the Osela Pit at PT J Resources Bolaang Mongondow (JRBM), as well as the impact of water hyacinth (Eichhornia crassipes) and water lettuce (Pistia stratiotes) on the uptake of these heavy metals and pH modulation within plant tissues. The research was conducted within a greenhouse facility of PT JRBM located in Bolaang Mongondow Regency, utilizing mining wastewater (ALP) sourced from the Osela Pit.

Initially, the concentration of Cu in the ALP from the Osela Pit measured 15.59 mg/L. Treatment with water hyacinth resulted in a decrease of Cu concentration ranging between 7.02 mg/L and 15.48 mg/L, corresponding to an efficacy rate of 45% to 99.3%. When exposed to water lettuce, the Cu concentration on the third day (day 38 of the study) was reduced to 0.12 mg/L, while in the third-day treatment group, it measured 8.51 mg/L. Regarding Zn concentrations, the initial measurement in ALP was 7.03 mg/L, which was reduced to 0.00 mg/L after treatment with either water hyacinth or water lettuce by the third day. The control group, which did not receive any aquatic plant treatment, exhibited stable Zn concentrations of approximately 7.01 mg/L throughout the first to third day.

The initial pH of the mining wastewater was acidic, recorded at 3.03. However, after treatment with the aquatic plants, the pH gradually increased, eventually meeting the environmental quality standard (BML) range of 6 to 9. Conversely, the control group’s pH only increased slightly from 3.03 to 3.30 on the first day, remaining constant at 3.30 on the subsequent days.

Furthermore, the absorption of Cu and Zn by water hyacinth and water lettuce was evident in their tissues, including both leaves and roots. These findings suggest that both aquatic plants play a significant role in the phytoremediation of heavy metals in mining wastewater, contributing to the improvement of water quality parameters such as metal concentration and pH.",1,gpt-4.1-mini
41538,en,2014,192,"Employee empowerment emerges as a highly significant concept in contemporary human resource management, particularly in environments demanding qualified and competent personnel. Through the implementation of empowerment strategies, middle-level managers are entrusted with additional responsibilities and autonomous authority over their tasks, without undue influence from senior management, thereby enhancing their commitment to the organization. This study aims to examine the effect of employee empowerment on organizational commitment within the Bank Indonesia Representatives office in North Sulawesi. Employing a descriptive methodology with a qualitative approach, the research sample comprises eight middle-level management employees who both exercise and receive empowerment, selected via purposive sampling. Data were collected through in-depth interviews and subsequently analyzed. The findings reveal a substantial influence of employee empowerment on organizational commitment, notably within the normative dimension. This effect is attributed to empowerment initiatives such as training, education, motivation, and reward systems implemented by Bank Indonesia, which foster employees’ self-determination and self-efficacy, thus encouraging responsibility towards assigned duties. The study recommends that the Bank Indonesia Representatives in North Sulawesi continue to uphold their empowerment strategies and additionally focus on strengthening employees' affective commitment to the institution.  

Keywords: human resources, empowerment, organizational commitment",1,gpt-4.1-mini
37453,en,2022,252,"Potato (Solanum tuberosum L.) is one type of horticultural crop with high economic value. One of the diseases of potato plants is bacterial wilt. Bacterial wilt is caused by the bacterium Ralstonia solanacearum. This study aims to determine the incidence of bacterial wilt disease on potato plants in Insil Village, Bolaang Mongondow Regency, which was carried out from August to October 2021, located in Insil Village, Bolaang Mongondow Regency and at the Plant Pests and Diseases Laboratory, Faculty of Agriculture, Sam Ratulangi University. The research was conducted using a survey method with purposive sampling observations. Observations were made on potato plants four weeks after planting. The research was conducted in three different planting locations. Each location measured 30 m x 30 m. In each location, plots were made with diagonal lines measuring 3 m x 3 m and 36 plants were taken from each plot. Plots were made to determine the symptoms of attack caused by R. solanacearum bacteria. The results showed that the highest incidence occurred in location C at 24.44%, followed by location B at 16.66% and the lowest incidence occurred in location A at 16.10%. The average incidence of bacterial wilt disease in potato plants in Insil Village, Bolaang Mongondow Regency is in location A with an average of 8.88%, location B with an average of 7.49% and location C with an average of 14.71%. Further research is needed to determine the factors that influence the development of wilt incidence in potato plants in Insil Village, Bolaang Mongondow Regency.",0,jurnal unsrat
41871,en,2018,231,"ABSTRACT

This study aimed to investigate the impact of pruning lower leaves on maize production. The experiment was carried out in Malalayang Satu Timur, Manado City, North Sulawesi, from March to July 2018. A Randomized Block Design was employed with three treatment groups: P1 (no pruning), P2 (pruning of three lower leaves), and P3 (pruning of five lower leaves). The findings revealed that pruning the lower leaves did not significantly influence cob diameter or length, seed count per cob, the weight of 1000 seeds, or seed weight per cob. The ineffectiveness of lower leaf pruning is attributed to the role of these leaves in supplying assimilates predominantly to root development. This observation is likely linked to the hybrid maize varieties used, which possess traits enabling them to maintain plant quality despite leaf removal. Consequently, pruning three or five lower leaves had no significant effect on seed weight per cob or the weight of 1000 seeds. Although lower leaf pruning did not markedly affect overall maize yield, the weight of 1000 seeds increased relative to the reference weight reported for pioneer varieties. Specifically, the average weight of 1000 seeds measured 375.85 g following pruning of three lower leaves, 361.13 g after pruning five lower leaves, compared to 311 g documented for pioneer varieties, indicating a positive increment. Further investigations are recommended to evaluate the effect of pruning based on specific leaf positions.",1,gpt-4.1-mini
34721,en,2016,215,"ABSTRACT

The incorporation of fats and oils in swine nutrition is critical due to their elevated energy density. Virgin coconut oil (VCO), derived through cold-press extraction of the coconut kernel, represents a potential dietary supplement for pigs. This study aimed to investigate the effects of dietary VCO inclusion on the energy and protein digestibility as well as overall performance of growing pigs. The experiment involved 20 castrated male pigs, aged between 1.5 and 2.0 months, with an average weight of 12.0 ± 2.0 kg. Data were subjected to analysis of variance using a linear model suitable for a Randomized Block Design comprising five treatments with four replicates each. The dietary treatments were as follows: R0 (100% control diet, 0% VCO), R1 (99.5% control diet, 1.0% VCO), R2 (98.0% control diet, 2.0% VCO), R3 (97.0% control diet, 3.0% VCO), and R4 (96.0% control diet, 4.0% VCO). Performance parameters assessed included daily feed intake, daily weight gain, and daily water consumption. The findings demonstrated that VCO supplementation up to 4% of the diet exerted no statistically significant influence (P > 0.05) on these performance metrics. Consequently, it is inferred that the inclusion of VCO at levels up to 4.0% does not markedly affect growth performance in growing pigs.

Keywords: Virgin coconut oil (VCO), Growth performance, Growing pigs",1,gpt-4.1-mini
42135,en,2015,242,"ABSTRACT

This study addresses two primary research questions: first, how the inflation rates in the city of Manado compare to those in rural areas of North Sulawesi; and second, the extent to which the inflation rates of various expenditure categories affect the overall inflation rate in both urban and rural contexts. The investigation was carried out over a period of three months in Manado, North Sulawesi. The analysis utilized inflation data spanning from January 2009 to December 2014. Both qualitative and quantitative descriptive methods were employed, including statistical techniques such as mean difference testing and multiple linear regression analysis. The findings indicate that the average inflation rate in rural areas is relatively higher than that observed in urban areas. Examination of seven expenditure groups over the 2009–2014 period revealed that four groups exhibited higher mean inflation rates in the city compared to rural areas; these groups are foodstuffs; housing, electricity, gas, and fuel; education, recreation, and sports; and transport, communications, and financial services. Conversely, the remaining three groups—namely food, beverages, cigarettes and tobacco; clothing; and health—displayed higher average inflation rates in rural areas than in the city. Furthermore, the inflation patterns in Manado closely parallel those observed in the rural regions. It was also determined that the general inflation rate in both urban and rural settings is significantly influenced by the inflation rates of the seven expenditure groups, encompassing foodstuffs, food, clothing, housing, health, education, and transport.

Keywords: Inflation Rate, Expenditure Groups",1,gpt-4.1-mini
38758,en,2022,267,"This study, entitled ""Inflectional Affixes in the Book of Luke in the Bible,"" was conducted as a requirement for the fulfillment of a bachelor's degree at the Faculty of Humanities, Sam Ratulangi University, Manado. The primary objective of this research is to identify, classify, and analyze the various forms and functions of inflectional affixes present in the Book of Luke, as well as to describe the morphophonemic processes involved in their role in word formation. Employing a descriptive qualitative methodology as outlined by Gunawan (2017), and grounded in the theoretical frameworks provided by O'Grady and Dobrovolsky (1997) and Gleason (1962), the study reveals eight distinct types of inflectional affixes within the odd chapters of the Book of Luke. These affixes include: {-s}, functioning to indicate plurality; {-’s}, marking possession; {-es}, denoting the third person singular non-past tense; {-ing}, expressing the progressive aspect; {-ed}, signaling the past tense; {-ed/en}, serving as the past participle; {-er}, indicating the comparative degree; and {-est}, representing the superlative degree. Furthermore, the research identifies specific morphophonemic variations that arise when these affixes attach to root words. In particular, the plural suffix {-s} manifests in the allomorphs /s/, /z/, and /ɪz/; the possessive {-’s} appears as /z/ or /s/; the third person singular {-es} surfaces as /s/, /z/, or /ɪz/; the progressive {-ing} is realized as /ɪŋ/; the past tense {-ed} varies among /t/, /d/, and /ɪd/; the past participle {-ed/en} exhibits allomorphs /d/, /t/, /ɪd/, and /n/; the comparative {-er} is pronounced as /r/; and the superlative {-est} takes the form /ɪst/. 

Keywords: Inflectional affixes, forms, functions, morphophonemic processes, Book of Luke, Bible.",1,gpt-4.1-mini
43327,en,2018,291,"Abstrack : To achieve a development plan, especially in the field of tourism is to provide comfort for visitorsand positive impact in the field of social and cultural and ensure the effective use of resources that affectthe field of globalization. But nevertheless see the development that has been compiled then need a goodplanning to achieve the purpose of development.In this study using qualitative research methods are descriptive. Informan research is head ofDepartemen Tourism and Culture of South-eastern Minahasa Regency, secretary of service, staff, head ofsub planning section, Visitors and the public; the total of number informants is 7 people. Data collection isby interview, observation and documentation techniques. On data analysis using descriptive qualitative datatechnique from Sugiono.Based on the results of research undertaken it can be concluded that still need to be in developmentplanning in nature tourism Aer Konde in village Wawali, Ratahan Districts. Because there is, still a lack offacilities to support the attractiveness of tourists who come in nature tour Aer Konde, for that existence ofdevelopment planning from each party related in development of existing tourism in Southern MinahasaRegency.From the results of these studies it can be suggested suggestion that is: (1) From related parties inthis development can better organize the development through environmental factors by ensuringcleanliness, in order to attract the attention of every tourist who come to visit. (2) It is expected that there iscooperation from the government, related communities and visitors in the tourist Aer Konde. (3)Stakeholders in development planning is expected so that the planning process can run well. (4) The needfor more extensive information, so that more visitors who come in tourist Aer Konde. (5) and more fundsare needed to support existing development plans at tourism sites in Southern Minahasa Regency.Keywords: Development, Planning, Tourism Sector.",0,jurnal unsrat
38040,en,2013,188,"Abstract: 

The declining performance of the bureaucracy in Indonesia presents a pessimistic outlook regarding the preparedness of government apparatuses to effectively engage in global dynamics. This scenario underscores the imperative for comprehensive bureaucratic reform. In the context of governance reform, the enhancement of local government administration is critically relevant to improving the efficiency, effectiveness, and accountability of the public sector. Such improvements necessitate the full implementation of regional autonomy and the proactive utilization of regional resources to harness local potential. Addressing regional circumstances and adapting to shifts in global dynamics require the restructuring, revitalization, and reinvention of regional institutions as strategic efforts to establish competitive advantages amid global competition, thereby advancing towards becoming global learning organizations (Marquards and Reynolds, 1994). Furthermore, the emergence of global democracy represents a paradigmatic shift influencing regional autonomy and local government representation. The liberalization and deglobalization of local governments grant greater autonomy for regions to develop localized responses to ongoing global environmental changes. This adaptive capacity is fundamentally reliant on the ability of local governments to leverage intangible assets, including conceptual frameworks, competencies, and networks (Kanter, 1995).

Keywords: Internationalisation, Local Government, Bureaucratic Reform",1,gpt-4.1-mini
